code_name,code_family,n,k,code_rate,h,g,bch_m,bch_designed_distance,bch_first_root,bch_primitive_polynomial,bch_shortening_count,bch_puncture_count,goppa_m,goppa_degree,reed_solomon_m,reed_solomon_symbol_n,reed_solomon_symbol_k,reed_solomon_evaluation_points,reed_solomon_column_multipliers,expected_min_distance,minimum_distance_exact,minimum_distance_lower_bound,minimum_distance_upper_bound,distance_evidence,syndrome_t,chase_inner_t,chase_p,ebn0_db,sigma,message_count,decoder,skipped,skip_reason,syndrome_table_build_time_sec,syndrome_table_pattern_count,syndrome_table_entry_count,syndrome_table_collision_count,syndrome_table_memory_bytes,bit_errors,total_bits,ber,pessimistic_ber,ber_on_success,success_count,successful_decoded_bits,bit_errors_on_success,frame_errors,frame_error_rate,codeword_errors,codeword_error_rate,failure_count,failure_rate,miscorrection_count,miscorrection_rate,conditional_miscorrection_rate,ambiguous_count,ambiguous_rate,total_time_sec,avg_time_ms,average_decoding_time_ms
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,2.0,0.7943282347242815,200,syndrome,False,,0.00031400000079884194,529,529,0,48388,2192,3200,0.685,0.685,0.0,63,1008,0,137,0.685,137,0.685,137,0.685,0,0.0,0.0,0,0.0,0.003941099999792641,0.019705499998963205,0.019705499998963205
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,2.0,0.7943282347242815,200,hard_mld,False,,0.0,,,,,453,3200,0.1415625,0.1415625,0.1415625,200,3200,453,57,0.285,57,0.285,0,0.0,57,0.285,0.285,59,0.295,0.5396838000015123,2.6984190000075614,2.6984190000075614
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,2.0,0.7943282347242815,200,soft_mld,False,,0.0,,,,,79,3200,0.0246875,0.0246875,0.0246875,200,3200,79,9,0.045,9,0.045,0,0.0,9,0.045,0.045,0,0.0,0.15008559999841964,0.7504279999920982,0.7504279999920982
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,2.0,0.7943282347242815,200,chase,False,,0.00031400000079884194,529,529,0,48388,424,3200,0.1325,0.1325,0.01977401129943503,177,2832,56,30,0.15,30,0.15,23,0.115,7,0.035,0.03954802259887006,0,0.0,0.06494399999974121,0.32471999999870604,0.32471999999870604
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,3.0,0.7079457843841379,200,syndrome,False,,0.00031400000079884194,529,529,0,48388,1632,3200,0.51,0.51,0.0,98,1568,0,102,0.51,102,0.51,102,0.51,0,0.0,0.0,0,0.0,0.0040525999993406,0.020262999996703,0.020262999996703
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,3.0,0.7079457843841379,200,hard_mld,False,,0.0,,,,,285,3200,0.0890625,0.0890625,0.0890625,200,3200,285,34,0.17,34,0.17,0,0.0,34,0.17,0.17,34,0.17,0.48946369999976014,2.4473184999988007,2.4473184999988007
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,3.0,0.7079457843841379,200,soft_mld,False,,0.0,,,,,9,3200,0.0028125,0.0028125,0.0028125,200,3200,9,1,0.005,1,0.005,0,0.0,1,0.005,0.005,0,0.0,0.15354000000115775,0.7677000000057888,0.7677000000057888
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,3.0,0.7079457843841379,200,chase,False,,0.00031400000079884194,529,529,0,48388,137,3200,0.0428125,0.0428125,0.008095854922279792,193,3088,25,10,0.05,10,0.05,7,0.035,3,0.015,0.015544041450777202,0,0.0,0.06930699999975332,0.3465349999987666,0.3465349999987666
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,4.0,0.6309573444801932,200,syndrome,False,,0.00031400000079884194,529,529,0,48388,960,3200,0.3,0.3,0.0,140,2240,0,60,0.3,60,0.3,60,0.3,0,0.0,0.0,0,0.0,0.010150099999009399,0.050750499995046994,0.050750499995046994
wavelet_32_16_four_family,wavelet,32,16,0.5,1 0 0 0 0 0 0 0 1 1,0 1 0 0 1 1 0 1 0 1,,,,,,,,,,,,,,8,8,8,8,"Exact binary d_min=8 verified for the fixed Wavelet [32,16] construction",2,2,6,4.0,0.6309573444801932,200,hard_mld,False,,0.0,,,,,104,3200,0.0325,0.0325,0.0325,200,3200,104,13,0.065,13,0.065,0,0.0,13,0.065,0.065,14,0.07,0.7923610999987432,3.9618054999937153,3.9618054999937153
