code_name,code_family,n,k,code_rate,h,g,bch_m,bch_designed_distance,bch_first_root,bch_primitive_polynomial,bch_shortening_count,bch_puncture_count,expected_min_distance,syndrome_t,chase_inner_t,chase_p,ebn0_db,sigma,message_count,decoder,skipped,skip_reason,syndrome_table_build_time_sec,syndrome_table_pattern_count,syndrome_table_entry_count,syndrome_table_collision_count,syndrome_table_memory_bytes,bit_errors,total_bits,ber,pessimistic_ber,ber_on_success,success_count,successful_decoded_bits,bit_errors_on_success,frame_errors,frame_error_rate,codeword_errors,codeword_error_rate,failure_count,failure_rate,miscorrection_count,miscorrection_rate,conditional_miscorrection_rate,ambiguous_count,ambiguous_rate,total_time_sec,avg_time_ms,average_decoding_time_ms
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.5,0.6683439175686147,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,407724,640000,0.63706875,0.63706875,0.0004647480033048747,7262,232384,108,12743,0.63715,12743,0.63715,12738,0.6369,5,0.00025,0.0006885155604516662,0,0.0,6.8999243849993945,0.3449962192499697,0.3449962192499697
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.5,0.6683439175686147,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.5,0.6683439175686147,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,3.5,0.6683439175686147,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,66798,640000,0.104371875,0.104371875,0.00030346578859247685,17918,573376,174,2091,0.10455,2091,0.10455,2082,0.1041,9,0.00045,0.0005022882018082375,0,0.0,752.8151283269999,37.640756416349994,37.640756416349994
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.0,0.6309573444801932,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,318370,640000,0.497453125,0.497453125,0.00020516263801850193,10053,321696,66,9950,0.4975,9950,0.4975,9947,0.49735,3,0.00015,0.0002984183825723665,0,0.0,9.314702648000093,0.46573513240000464,0.46573513240000464
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.0,0.6309573444801932,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.0,0.6309573444801932,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.0,0.6309573444801932,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,27810,640000,0.043453125,0.043453125,0.00010779804526211258,19133,612256,66,870,0.0435,870,0.0435,867,0.04335,3,0.00015,0.00015679715674489102,0,0.0,948.6706427959998,47.43353213979999,47.43353213979999
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.5,0.5956621435290105,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,225164,640000,0.35181875,0.35181875,0.00010605476282298497,12965,414880,44,7037,0.35185,7037,0.35185,7035,0.35175,2,0.0001,0.00015426147319706903,0,0.0,11.77204622499994,0.5886023112499971,0.5886023112499971
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.5,0.5956621435290105,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.5,0.5956621435290105,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,4.5,0.5956621435290105,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,9440,640000,0.01475,0.01475,0.00010148678134672958,19707,630624,64,296,0.0148,296,0.0148,293,0.01465,3,0.00015,0.00015223017202009437,0,0.0,1155.0082958870007,57.750414794350036,57.750414794350036
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,5.0,0.5623413251903491,20000,syndrome,False,,0.028665957999692182,43745,43745,0,5390052,144064,640000,0.2251,0.2251,0.0,15498,495936,0,4502,0.2251,4502,0.2251,4502,0.2251,0,0.0,0.0,0,0.0,13.769372969998585,0.6884686484999293,0.6884686484999293
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,5.0,0.5623413251903491,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,5.0,0.5623413251903491,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wavelet_64_32_equal,wavelet,64,32,0.5,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1,,,,,,,,,3,3,8,5.0,0.5623413251903491,20000,chase,False,,0.028665957999692182,43745,43745,0,5390052,2700,640000,0.00421875,0.00421875,6.903650148114676e-05,19917,637344,44,85,0.00425,85,0.00425,83,0.00415,2,0.0001,0.00010041672942712255,0,0.0,1353.163874072001,67.65819370360005,67.65819370360005
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.0,1.0,20000,syndrome,False,,0.02818215300067095,43745,43745,0,5378480,636608,640000,0.9947,0.9947,0.0,106,3392,0,19894,0.9947,19894,0.9947,19894,0.9947,0,0.0,0.0,0,0.0,0.7971520299997792,0.03985760149998896,0.03985760149998896
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.0,1.0,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.0,1.0,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.0,1.0,20000,chase,False,,0.02818215300067095,43745,43745,0,5378480,581219,640000,0.9081546875,0.9081546875,0.0027653365906623235,1842,58944,163,18182,0.9091,18182,0.9091,18158,0.9079,24,0.0012,0.013029315960912053,0,0.0,207.26671609599907,10.363335804799954,10.363335804799954
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.5,0.9440608762859234,20000,syndrome,False,,0.02818215300067095,43745,43745,0,5378480,632480,640000,0.98825,0.98825,0.0,235,7520,0,19765,0.98825,19765,0.98825,19765,0.98825,0,0.0,0.0,0,0.0,0.8843320619998849,0.04421660309999425,0.04421660309999425
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.5,0.9440608762859234,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.5,0.9440608762859234,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,0.5,0.9440608762859234,20000,chase,False,,0.02818215300067095,43745,43745,0,5378480,540075,640000,0.8438671875,0.8438671875,0.0017083599744245523,3128,100096,171,16898,0.8449,16898,0.8449,16872,0.8436,26,0.0013,0.008312020460358057,0,0.0,215.91607528500026,10.795803764250014,10.795803764250014
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,1.0,0.8912509381337456,20000,syndrome,False,,0.02818215300067095,43745,43745,0,5378480,624640,640000,0.976,0.976,0.0,480,15360,0,19520,0.976,19520,0.976,19520,0.976,0,0.0,0.0,0,0.0,1.0469496069999877,0.052347480349999385,0.052347480349999385
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,1.0,0.8912509381337456,20000,hard_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,1.0,0.8912509381337456,20000,soft_mld,True,Пропущено: k = 32 больше max_k_for_mld = 16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,1.0,0.8912509381337456,20000,chase,False,,0.02818215300067095,43745,43745,0,5378480,477302,640000,0.745784375,0.745784375,0.0007247444968553459,5088,162816,118,14930,0.7465,14930,0.7465,14912,0.7456,18,0.0009,0.003537735849056604,0,0.0,229.83528917399963,11.491764458699981,11.491764458699981
bch_derived_64_32_equal,bch_derived,64,32,0.5,,,7,11,1,,60,3,,3,3,8,1.5,0.8413951416451951,20000,syndrome,False,,0.02818215300067095,43745,43745,0,5378480,611200,640000,0.955,0.955,0.0,900,28800,0,19100,0.955,19100,0.955,19100,0.955,0,0.0,0.0,0,0.0,1.329758314001083,0.06648791570005415,0.06648791570005415
